Date,ADA-USD,BNB-USD,BTC-USD,ETH-USD
2019-04-08,-0.039161511428821676,-0.053557251771497186,0.017328472526209032,0.03228762286744566
2019-04-09,-0.03818726165705867,0.017585188502157092,-0.016163226787921488,-0.02325890868849991
2019-04-10,0.07158534204720424,-0.010166684320720768,0.02271680293391717,0.0069197801880923095
2019-04-11,-0.07594120186208722,-0.030495485338997777,-0.050075525287191475,-0.06910136015494144
2019-04-12,0.0009349843645478184,0.04061974886864089,0.004934263167637184,-0.004607031666957488
2019-04-13,0.0032059172217820263,0.015370155255439256,0.0013837183556808681,-0.0013544536714691
2019-04-14,0.010833082029232378,0.04042349910389459,0.013861017615291639,0.020010573573662066
2019-04-15,-0.02798619789527007,-0.00460703552040256,-0.01966168568124654,-0.038037991650510056
2019-04-16,0.017773930872213583,0.021669521919124714,0.032703409546246745,0.03675574396193725
2019-04-17,-0.008498312914143017,-0.011367165691325166,0.003123420280683767,-0.004021138600747764
2019-04-18,-0.015760218376673726,0.11708951030322384,0.008805048106448882,0.0402869928668733
2019-04-19,-0.028214613679351783,0.10487369545064132,0.001023704360635338,-0.0006076776924114132
2019-04-20,-0.038387865826714426,0.021513252020902627,0.0064038360371123865,0.0002465403667002203
2019-04-21,-0.03187261500212836,-0.03307932834010371,-0.004384923503637693,-0.02155270303000347
2019-04-22,0.051724963082623004,-0.011879865492688149,0.015836583357513378,0.01069344481499323
2019-04-23,-0.04610024366613383,-0.04411799318393205,0.03153767871024236,-0.0024866700478856814
2019-04-24,-0.025536645159873327,0.010990472916141135,-0.019479346575944603,-0.033339223005322965
2019-04-25,-0.04794811961643304,-0.03905804187784221,-0.047660910406896226,-0.07100836715913096
2019-04-26,-0.00036105961217370165,0.027768868780576876,0.013123813423158957,0.012147227272884463
2019-04-27,0.014015967503970566,-0.023351191944145044,-0.002096608120307488,0.013265531566407671
2019-04-28,-0.023130057023511112,0.024658242433907025,0.0031929256297156855,-0.007220517360957363
2019-04-29,-0.05946713676243204,-0.05356235413917902,-0.007175278992262232,-0.013396029037762242
2019-04-30,0.08473171791338995,0.019290652856031744,0.019508686623198813,0.043893224875928685
2019-05-01,-0.01911653993488157,-0.007904286070858513,0.009665964737195984,-0.008345261835194849
2019-05-02,-0.00632294002235345,0.071972633229849,0.018809979754905393,0.008078564952593681
2019-05-03,0.018478193441278403,0.006662149114977553,0.04666729598003433,0.035326657069481814
2019-05-04,-0.043564597818216234,-0.03709252029520242,0.01084163602000144,-0.02365215978092019
2019-05-05,-0.011035569377704793,0.005887002046613486,-0.006099505040041472,-0.0035170840079819564
2019-05-06,0.009539209826894117,-0.03597025522340354,-0.0084733105601616,0.054773627672836146
2019-05-07,-0.04195827320672008,-0.062357302176768076,0.01428706601857112,-0.016671652620897717
2019-05-08,0.008861964177294226,-0.0053585916678979195,0.025899955314045275,0.006747003273955023
2019-05-09,-0.046169269021749344,-0.09731118253243365,0.031601133315537946,-0.0038615927305600717
2019-05-10,0.02776732795125283,0.040069025672369134,0.03255511923946928,0.01661758110458052
2019-05-11,0.16986013671443564,0.07144101945527516,0.12175582015101312,0.11530929946414337
2019-05-12,-0.07004244205267512,-0.010465529280135704,-0.03278809012221475,-0.03657890442151675
2019-05-13,0.04172218182366097,0.13374027881213493,0.11407866972300376,0.04957636406673395
2019-05-14,0.14536542023094232,-0.007783276912292452,0.022709207625678487,0.09815866128280881
2019-05-15,0.10596269354677998,0.12957260543619273,0.02602089592487963,0.12942602862763897
2019-05-16,-0.06360871016804946,-0.021388481281812134,-0.03981349360704293,0.06597919369062263
2019-05-17,-0.05719643957434764,-0.02473705543344491,-0.07108127725881802,-0.0797840643659378
2019-05-18,-0.0512048110596431,0.10046362248505737,-0.009946983850618235,-0.03834134987153774
2019-05-19,0.09509867302557576,0.03515521051053165,0.11992989942799603,0.10777773960355301
2019-05-20,-0.025000661510762794,-0.00366006690034543,-0.02712584602869586,-0.03674845483075074
2019-05-21,-0.0027262903524357803,0.08819505425665296,-0.0018795372127934414,0.013218891778740723
2019-05-22,-0.08200341044784652,-0.01845677887993953,-0.0362187635444826,-0.04208124990917853
2019-05-23,0.0344828698047084,0.0029773166776872733,0.025934032858881368,0.005163433486280897
2019-05-24,0.0022159122012838216,0.07119771913286727,0.01329951557921589,0.01420677033151081
2019-05-25,-0.0045484489891994126,0.0351793874401453,0.008126317351095985,0.00907701164009792
2019-05-26,0.0662280320226301,-0.027424445899436066,0.074251575993358,0.05903370646094202
2019-05-27,0.06395778368944394,-0.01251526642157828,0.015168497755127118,0.021459067244938276
2019-05-28,0.01214034342705551,-0.009538404998154273,-0.009793263049045299,-0.004017156123282436
2019-05-29,-0.021211355426176047,0.011427167741504067,-0.00695935212814635,-0.008547408058636635
2019-05-30,-0.07252702165696198,-0.0440225485211627,-0.040056647967728856,-0.05177764829809505
2019-05-31,0.05670935233096461,0.014056360700708568,0.03019403993490808,0.046784299548876085
2019-06-01,0.012135254745113544,0.008074147650724263,-0.0012236008424256384,-0.010205394797295481
2019-06-02,0.06463653187760172,0.004846843404379165,0.02067926798314298,0.01805167571777541
2019-06-03,-0.0850009336577647,-0.055216232778333096,-0.06301805868386157,-0.06741830298377079
2019-06-04,-0.07272143274541823,-0.06621625653833858,-0.06300147834270085,-0.04563686711892182
2019-06-05,0.011475233872412737,0.053853804270882766,0.014996473539935253,0.023393116396565678
2019-06-06,0.00040736923736531803,0.015166501434433464,-0.00028224106582634646,0.009761208975581312
2019-06-07,0.027589394975281192,0.0034051757810142865,0.027977129076807897,0.005819402965670356
2019-06-08,-0.01875127876836227,0.015045413501677098,-0.011229371413746664,-0.02090911888960156
2019-06-09,-0.05796973882099706,-0.048170432531179606,-0.034020323814255043,-0.052855837867735546
2019-06-10,0.07356944173576378,0.04812070487337161,0.03981203302759007,0.060081408017028715
2019-06-11,0.027989922226765176,0.006153833460141764,-0.009117973017984032,-0.00704762542282648
2019-06-12,0.09286305655804199,0.07243684230634212,0.027144739690551607,0.05970552963621655
2019-06-13,-0.07289654441096959,0.013082233658620112,0.010388753446054437,-0.018313227686009185
2019-06-14,0.009758397272244295,-0.060610029079917964,0.05471566495081175,0.030443775169428373
2019-06-15,0.011673098557128479,-0.007602776117299935,0.016489111591430673,0.01850284080699039
2019-06-16,0.006934666847296409,-0.012974176281085738,0.017508940317692987,0.000757606247813896
2019-06-17,0.013299232580475115,0.0456996953564987,0.03558847752156163,0.018867894226794885
2019-06-18,-0.04827296928750072,0.012354303363492697,-0.025932150849555906,-0.03448322540792721
2019-06-19,0.009278405458247865,0.027223680435060994,0.020894883881637273,0.01638980707900091
2019-06-20,-0.029252684632764765,0.03996645022965034,0.02698349626412288,0.008364868661779268
2019-06-21,0.02460748050619484,0.055343759057661195,0.062790586710018,0.08199102822191005
2019-06-22,0.05226029909061198,-0.02652779574913395,0.05346453425773459,0.047900128209013064
2019-06-23,0.023842706912442304,-0.01775004126239221,0.014258184854998994,-0.005030796024654249
2019-06-24,0.011061884656278676,0.008017170320188784,0.014244096327892747,0.008400802911794134
2019-06-25,-0.0140359269985354,-0.03882058141607689,0.0684254031313087,0.02450720837702679
2019-06-26,0.004793478175305807,-0.008645798718401976,0.09886766271923943,0.056901727859838915
2019-06-27,-0.113298938832167,-0.05394490451164662,-0.15181967393698742,-0.13486054961297939
2019-06-28,0.0323908804803832,0.021241552074676304,0.10391011328681186,0.05602998238788418
2019-06-29,0.012542074104856785,0.02318425555315744,-0.036772427703724096,0.0279853650997069
2019-06-30,-0.0965739149630285,-0.08611553907801678,-0.10038183788517502,-0.09622704584979991
2019-07-01,0.020781815030631923,0.014681455429588866,-0.02187165092867407,0.010080326398503488
2019-07-02,-0.03329612269354173,-0.028125725214235817,0.020439793649304375,-0.0069875422650932
2019-07-03,0.023417167212343278,0.020356219017229726,0.10197242314626954,0.03869192723223078
2019-07-04,-0.06500928657286766,0.006889088273762046,-0.06438271352158567,-0.0632478227821197
2019-07-05,-0.016098287061355125,-0.005492169214750772,-0.021356009787895595,0.01213701629650921
2019-07-06,0.010437696468477323,-0.005585937423616149,0.020741781945806056,-0.0015651575587501843
2019-07-07,0.033429860973481496,0.02159425637449687,0.021386723467300896,0.06121932626833005
2019-07-08,0.006382518616184016,0.006854053986482678,0.07039331175600369,0.02440000945835552
2019-07-09,-0.03133996032871292,-0.0230310058808732,0.0231592932804558,-0.014049947014450252
2019-07-10,-0.0807866524654289,-0.03833987662469821,-0.0337512276446848,-0.06306720752508123
2019-07-11,-0.0983882301479842,-0.06007777932516485,-0.06788441618712997,-0.07627836783229212
2019-07-12,0.06753055248781581,0.06694649129567548,0.039472753868564206,0.027792357346276504
2019-07-13,-0.04372081261254131,-0.005930183739809147,-0.03650877331612687,-0.02498740249460189
2019-07-14,-0.11647157089906285,-0.08552617107830914,-0.10507600156656484,-0.16892218983852442
2019-07-15,0.0018156434423348402,-0.01852304255407899,0.06044360141002941,0.009611607728800348
2019-07-16,-0.13435479059276784,-0.10649968722811423,-0.13937670558066412,-0.14285243481132873
2019-07-17,0.059426021711899764,0.06427860419864065,0.022551278856090203,0.059901441813070895
2019-07-18,0.06199635992955688,0.0606932823793345,0.09561955306661926,0.06888307614139647
2019-07-19,0.017122695354425028,0.005364812677278786,-0.012808461572604499,-0.023366757241448596
2019-07-20,0.051679600155204224,0.059862101974161655,0.022200991330417415,0.03457221451947454
2019-07-21,-0.028271675682482303,-0.01149030146565241,-0.01572926297459085,-0.015342573473898682
2019-07-22,-0.028791463403385315,0.0037624205487325427,-0.024449353942019494,-0.03642515904659021
2019-07-23,-0.06341580948355371,-0.034855557457868745,-0.04370796659547665,-0.022457955251069656
2019-07-24,0.056327883208998224,-0.01434870817665391,-0.009013724991008056,0.020094245857228053
2019-07-25,-0.006490528469758992,-0.005545693367496981,0.010131621144278298,0.011778632183466083
2019-07-26,0.06946552904943702,-0.0008017351487712303,-0.004199559341958318,5.287194904980223e-05
2019-07-27,-0.04909956975730711,-0.038466595721208204,-0.04059130256046178,-0.05725316601856551
2019-07-28,-0.006653013235942463,-0.0018109973390846822,0.007901301370321584,0.018052522630868963
2019-07-29,0.015333950866223293,-0.022963100577506237,-0.003535535708016186,0.00038582698547711005
2019-07-30,-0.007462379051030201,-0.00963954185691536,0.009231027857063211,-0.0035347092594202817
2019-07-31,0.003463925338435082,0.02573117613660639,0.04857531814577599,0.037898229110444076
2019-08-01,-0.021509134843939168,0.040018062163395395,0.03066254026424243,-0.0038752654251194684
2019-08-02,-0.02511227038081628,-0.02586900418900225,0.011330721144643396,0.00028977969906197854
2019-08-03,0.006095101735241099,-0.0053147601078982545,0.028451137479912812,0.02097794433596586
2019-08-04,-0.02616908160129783,-0.012037015085182724,0.013625267067559002,0.0008059228495708961
2019-08-05,0.007242103187256916,0.016402496724467377,0.07339741253272014,0.05054999848065938
2019-08-06,-0.06019137464962847,-0.013433839451863383,-0.02813163305123966,-0.03561326631242947
2019-08-07,-0.027795657156538325,0.060246537293958416,0.03961210267399502,0.001637276182170356
2019-08-08,0.0012322479516298148,0.04913917331571831,0.0020443450527850055,-0.024364013316298012
2019-08-09,-0.08697288473758755,-0.028668201683244725,-0.008684364496770227,-0.04846665541697198
2019-08-10,0.08718446629113243,-0.009376318981425246,-0.043846706855643715,-0.018002255535387236
2019-08-11,0.0561094483428767,0.01256803631325125,0.014823037907253726,0.04427754860316591
2019-08-12,-0.037866278601614525,0.003640629745596451,-0.012307995125175572,-0.022485779569995312
2019-08-13,-0.007147005853155549,-0.023498192162415173,-0.04370714338940503,-0.012281311399561767
2019-08-14,-0.11182683220187853,-0.0835068353245073,-0.0806379719242745,-0.11193237580201865
2019-08-15,0.010982029595392987,0.034015345667121014,0.025522045965721746,0.01010015584427907
2019-08-16,-0.014370724757108112,-0.014325631269957104,0.006071112000481698,-0.01637713069555322
2019-08-17,0.011715700260981395,-0.005951904025960246,-0.013840282280728103,0.0013343351390707498
2019-08-18,0.06806258232813545,0.016311466765482337,0.011086601525889401,0.046332759812530495
2019-08-19,-0.008571807860480236,0.030899036026495803,0.05365286353343918,0.04325985524666077
2019-08-20,-0.022173374249269857,-0.022519495034920494,-0.01409860264611838,-0.03266348060912666
2019-08-21,-0.04324297277304564,-0.04256440449795607,-0.05984026786228671,-0.0504663324851582
2019-08-22,0.04760384181903844,0.003530736622062597,-0.0006901282262681483,0.023485986540075846
2019-08-23,0.007661292317100728,0.002998133449351632,0.026965838908487968,0.01747686527742264
2019-08-24,0.007742629453959941,-0.025151894314400007,-0.024116765985468237,-0.0177034605347189
2019-08-25,-0.01481714021254063,-0.01382627081774868,-0.0021128053844357898,-0.023522894787524604
2019-08-26,0.005204956448302067,-0.0009003648728730898,0.022654331476248634,0.01110786896593925
2019-08-27,0.002853253285907022,-0.01619237588815767,-0.018030983225030404,-0.007505598093679164
2019-08-28,-0.0839680207996647,-0.08046600319420522,-0.04324433232151661,-0.07544497226486382
2019-08-29,-0.024923391783373532,-0.07958409869396678,-0.025355880586420892,-0.02547105991732591
2019-08-30,0.0028595727533105484,0.01492940023748724,0.009207926773968323,-0.004030543453929894
2019-08-31,0.0036742358584761544,-0.04383578193457171,0.003379326975376171,0.021300943757045283
2019-09-01,-0.009985173979100643,0.014136259109618262,0.013132277928025817,-0.004884429773150388
2019-09-02,0.01821968224806136,0.05407618073158739,0.058589039911261055,0.03839541229596369
2019-09-03,0.030588638206527855,-0.011156681944705758,0.02639879832471976,0.006438408312106837
2019-09-04,-0.027177464496294514,-0.03242068882881494,-0.002737943980703232,-0.01972787449530132
2019-09-05,-0.02401348542638076,0.04331226708869433,-0.0017912085396542573,-0.01014118353711417
2019-09-06,-0.000495156885331923,-0.027073250802613667,-0.021237571181720684,-0.02476178953220213
2019-09-07,0.039359222457498524,0.017710056870211717,0.015711656980851706,0.04771723068087981
2019-09-08,0.011214437411026006,0.0005636129999371009,-0.0072503981845572244,0.01720150687853567
2019-09-09,0.004527478617556816,-0.012232270857466348,-0.01023309600539781,-0.001136922108022962
2019-09-10,-0.009011068762222659,-0.017025659137576872,-0.021417820975587025,-0.007548670782708515
2019-09-11,-0.033227109391339806,-0.047278726174937995,0.006149168432955224,-0.005922686884557035
2019-09-12,0.01021656653387233,0.00109784663996872,0.022513994030435,0.012734888836702912
2019-09-13,0.0066005335898069424,-0.0016652112502956798,-0.004774055257204667,0.0005171016568008043
2019-09-14,0.016710966792156157,0.008776149490945519,-0.00024114056019034126,0.03789998455179449
2019-09-15,0.005893546638695147,-0.022685823167466927,-0.0009983634989049381,0.008910526790948198
2019-09-16,0.0057952297826641816,-0.009777661640191806,-0.0068771801807728065,0.03786447365635072
2019-09-17,0.0403264907001634,0.029316038330038825,-0.003462462705750272,0.0566824317523921
2019-09-18,0.0838026404567874,0.057808643871297756,-0.004209930227213259,0.013258645007533643
2019-09-19,-0.01489685937780437,-0.02921756885175694,0.0066619464013658175,0.04571359390304691
2019-09-20,-0.0031284305876669053,-0.011312144074472518,-0.00829163618618558,-0.014708105760821237
2019-09-21,-0.008018303034775081,-0.013628785743024303,-0.016031424170294233,-0.01168851505752012
2019-09-22,-0.055659544050063174,-0.026757270678889628,0.00504485941629184,-0.018596566751321528
2019-09-23,-0.05971894061961649,-0.052001422480292936,-0.03445525046861395,-0.046561467257248954
2019-09-24,-0.20807845713357537,-0.1928590250163297,-0.1209936495214672,-0.1832551816860456
2019-09-25,0.04737859822666718,0.01179763682441504,-0.015616015371176536,0.01641298784661482
2019-09-26,-0.030069881794585016,-0.05036440708490037,-0.04433175093227527,-0.024677368891229238
2019-09-27,0.033516043152487275,0.021149848834097908,0.01623387232043621,0.04677466543354637
2019-09-28,-0.01799459070756562,0.0038655560619662386,-0.0007189659749160292,-0.0007908026167067971
2019-09-29,-0.03514825845533125,-0.03507291644505782,-0.017337268541281117,-0.02358666800931311
2019-09-30,0.03664102099273731,0.035782712203201214,0.023135803960001186,0.05349093997395685
2019-10-01,-0.009768567390500135,0.002552168678508751,0.005939522648697366,-0.014175458713643086
2019-10-02,0.02406730505172038,0.0029408507513221755,0.005947039319423827,0.018825177521747047
2019-10-03,-0.02786597354947683,-0.014098152307812667,-0.01597938661828606,-0.030971943958377025
2019-10-04,0.03347822150218807,0.0018012713732769934,-0.00656542608285994,0.010140570614523968
2019-10-05,0.0015870151883640188,-0.0020034663355149147,-0.006656196327979546,-0.003585729379163095
2019-10-06,-0.010271569406776595,-0.024112500310831862,-0.020242104470858776,-0.018845853779138947
2019-10-07,0.05799437996412779,0.04990127314091855,0.03172260496034329,0.045892602775966
2019-10-08,-0.005558658601792596,-0.0016223021787191226,-0.0020443649815999844,0.004599138988068942
2019-10-09,0.028264015122330493,0.10024003886150047,0.04362860415666088,0.06008336535504726
2019-10-10,-0.022969286943145647,-0.01330946914376407,-0.0010786272982693222,-0.008487274112476776
2019-10-11,-0.025231029343009977,-0.0502792376226882,-0.03131474095669686,-0.04858929040829856
2019-10-12,-0.001996001684177208,0.033449277550809633,0.0017767504383327862,-0.009593136788276252
2019-10-13,0.019129173777929113,0.05791090832183783,-0.0018669970610550547,0.006880702071975063
2019-10-14,0.01116549891770628,0.008238463828654983,0.006430502888083053,0.026480030037604744
2019-10-15,-0.04962087918893287,0.004603524413975365,-0.02042493372661194,-0.030161559465075812
2019-10-16,-0.026113773003220826,-0.03873558075644216,-0.019423891941978407,-0.030177262436439853
2019-10-17,0.020009615152787583,0.04011592564860233,0.006981979739066776,0.011382092407166871
2019-10-18,-0.03740272770756512,-0.017167069536553812,-0.016259940076949107,-0.02506610314612576
2019-10-19,0.02980896314268164,0.0018801692627643703,0.0019237257444975665,-0.00408798694013855
2019-10-20,0.0077202452705231765,0.008134658762877627,0.02881240366522189,0.015046188208206282
2019-10-21,-0.0063190557006756925,-0.00720532772307981,0.002628793271972775,-0.0035005238544626107
2019-10-22,-0.011882945447086618,-0.006024332437276094,-0.02028232136663908,-0.015092265641809648
2019-10-23,-0.06401651918729306,-0.08510234130428548,-0.07231210270483085,-0.05916253623893594
2019-10-24,0.03444607534618357,0.010737257545993924,-0.0028228801699561206,-0.0014433665972410942
2019-10-25,0.09029203326182865,0.09720970468627209,0.14476109386093217,0.11274729897949105
2019-10-26,-0.01709239963059471,0.01459243814713502,0.06528433388686641,-0.00934108523320689
2019-10-27,0.043152409302103734,0.023850377780552046,0.03264079600850012,0.024208862709283872
2019-10-28,0.0006611557112076356,0.02110728480805786,-0.031432676505614585,-0.008609402258686444
2019-10-29,0.025197436478762356,0.035732825090291784,0.018362811918533402,0.04118358343837068
2019-10-30,-0.03458914214756339,-0.01923712068262438,-0.023825095718831422,-0.03013498651219995
2019-10-31,-0.007918405192732651,-0.004326457205055848,-0.0006673727616756513,-0.003934535743671212
2019-11-01,0.016885107237943127,0.0010628648164237205,0.006664947063719231,1.6173776361797525e-05
2019-11-02,0.0059804631201962255,0.012186901862149928,0.0068453823292389865,-0.00024014526290776423
2019-11-03,-0.01582918918874118,-0.0030118504662341216,-0.009629700847412865,-0.008192751593193978
2019-11-04,0.030671858695650495,0.025985063814302656,0.01901152585439151,0.021315268288079618
2019-11-05,0.024943091319295153,-0.0006419063873424832,-0.007473715309565572,0.015700581324965848
2019-11-06,0.014067663320322103,0.0044892968212470125,0.0019624814591623348,0.012022643173340482
2019-11-07,-0.029778788941975595,-0.0082473279209205,-0.010018996001742247,-0.01906051647986005
2019-11-08,-0.03118929582651842,-0.0474167999445513,-0.05121408380627322,-0.020232806720539075
2019-11-09,0.0034930072793360654,0.002266204513887848,0.000987733451713017,0.0044266406698764945
2019-11-10,0.03502552533526859,0.03711828665449303,0.027081275361004672,0.023758080816784165
2019-11-11,-0.017533062417857553,-0.017167400487108336,-0.03343184819094057,-0.021270093535684587
2019-11-12,0.013178553312108621,0.035343797353000195,0.0065865532404471615,0.007271881865040927
2019-11-13,-0.0063031167879608494,0.018666141436063675,-0.0008397010971480578,0.0075464012538268505
2019-11-14,-0.008613327458745082,0.0006712375252437469,-0.011437202181483985,-0.01207260584526745
2019-11-15,0.01963487369274221,-0.04562858745756632,-0.02512939756383665,-0.02989659766192224
2019-11-16,0.00449253533698898,-0.0016538018723681242,0.0068966308279384695,0.015539832595956057
2019-11-17,0.02788345836510101,-0.0010783555000822389,0.003177685280365235,0.009612175967251262
2019-11-18,-0.03629507398590164,-0.047708879376987305,-0.03182423938339746,-0.024939193962545365
2019-11-19,-0.029187683303155104,-0.03227889134218211,-0.01249037483855615,-0.017340760288506424
2019-11-20,-0.03258769401678221,-0.028802896466741407,-0.022039071560940312,-0.009951563041062855
2019-11-21,-0.06969042896845955,-0.07612707611589567,-0.049086768125686187,-0.08449430113454345
2019-11-22,-0.03330378356928279,-0.07767257655982215,-0.04635206471928927,-0.07185277801231771
2019-11-23,0.03166211011912834,0.05237232105286592,0.013776814950745946,0.020743305838662653
2019-11-24,-0.07456351046217267,-0.07200573641669732,-0.04845012522266549,-0.07147679678260763
2019-11-25,0.012842849306853296,-0.00074648917075011,0.013839370591340378,0.025177196025247373
2019-11-26,0.025877372460941333,0.016879421945821104,0.010057835510045162,0.01684664222096348
2019-11-27,0.05408853288741946,0.03611603436865936,0.04248662643530125,0.026795066019323202
2019-11-28,0.0036044015912314177,-0.026122411089905373,-0.00914426790792298,-0.008486198833893562
2019-11-29,0.05541463388778755,0.03693547896801756,0.03917091013708419,0.023364740650403074
2019-11-30,-0.0243879146596458,-0.0348497911912822,-0.024998412204507995,-0.0179606623433838
2019-12-01,-0.020947632799109866,-0.014072573873311914,-0.019386782304190116,-0.008915731236824648
2019-12-02,-0.03944195703531984,-0.019843962167640963,-0.013875477110813644,-0.014165817968262436
2019-12-03,-0.0036592450296706364,0.007717563440539336,-0.0002517083198087148,-0.007425485871923782
2019-12-04,-0.01359517989160868,-0.0019338783212149077,-0.00934813254089389,-0.008202707187182738
2019-12-05,0.01238127027474734,0.031111897174379583,0.026704767756073822,0.01690093481664711
2019-12-06,0.011707993677981116,-0.0032750965506907186,0.013162839304284675,-0.000365564559218182
2019-12-07,0.011417761500329759,-0.0028180752336723763,0.001223739480074957,-0.0028613327972497682
2019-12-08,0.004916021994638666,0.00047462184427098905,0.0010723690545205787,0.016642338480464775
2019-12-09,-0.03833993244557591,-0.014522256452858992,-0.021844253680856535,-0.02029888262095022
2019-12-10,-0.023675346622814706,-0.03220999101104079,-0.016728999152694785,-0.013298543194468106
2019-12-11,0.0013377506654107976,-0.009019797829081645,-0.008373983817170333,-0.01834664268420005
2019-12-12,0.0018533550356578873,-0.0004307227232157382,0.0035554716584630377,0.013803257471486554
2019-12-13,0.010429353373836808,0.004079715690880805,0.0036588787977558162,-0.0045380137320135275
2019-12-14,-0.018522368164713254,-0.025439148235953692,-0.020148956153597603,-0.014422869418133921
2019-12-15,0.006185082333090894,-0.0010049354638472265,0.003870282470955076,0.001718683045257581
2019-12-16,-0.06725410949950701,-0.06645476255869788,-0.031216547911036934,-0.06869317207995979
2019-12-17,-0.07477484610749766,-0.0903920104476606,-0.043028139847750044,-0.08599651471728299
2019-12-18,0.08039095354122996,0.08865537819203745,0.09150203958984561,0.08208332523038217
2019-12-19,-0.035772498897190634,-0.006632930753304725,-0.01021559978849091,-0.02874333216942749
2019-12-20,0.022393334913794933,0.00925365054990398,0.002215025702357289,-0.001974411021484844
2019-12-21,-0.02206254897268905,-0.014108553118379268,-0.0038386948789303917,-0.007271534798612843
2019-12-22,0.035557695909853713,0.03345499331196185,0.04359469833307996,0.032567219750779294
2019-12-23,-0.037423424458006456,-0.034324183899309704,-0.020981218944278197,-0.02880364475287924
2019-12-24,0.02856404969238297,0.005634224084785023,-0.004509590580982912,0.0034911717596614925
2019-12-25,-0.012785563700162912,-0.020266471587679222,-0.00649097736895625,-0.02042390968453933
2019-12-26,0.016262932975543685,0.0025620038449720006,-0.004986734773912115,-0.000738990916351953
2019-12-27,-0.03505795114898888,0.011597825879420832,0.007037180653861685,0.006730839859569822
2019-12-28,0.015944638195188404,0.025322427285577875,0.003820062875904435,0.008672767303395994
2019-12-29,0.019200787866622757,0.03192669945418698,0.014200785685395729,0.048932182988497684
2019-12-30,-0.02033124230440795,-0.014421706001151847,-0.017622203333694908,-0.015890867513610255
2019-12-31,-0.02254793475888841,-0.015884657564263584,-0.013722694823239307,-0.023053024955973434
2020-01-01,0.018491289581874373,-0.0028128075224587647,0.0009136166827146318,0.009148205440124716
2020-01-02,-0.021357327450775378,-0.04957369632146438,-0.030272928096194005,-0.026273105367865448
2020-01-03,0.04270715085208451,0.04747996998948231,0.050171745960031294,0.05170873733930889
2020-01-04,0.012068515885854537,0.016773065382669126,0.008915009823896914,0.006668095738992252
2020-01-05,0.0036354350425354845,0.01567799090821782,8.914393268935946e-05,0.008899486564836377
2020-01-06,0.07089770189547218,0.05827741597793649,0.047161467235659664,0.05723529011681859
2020-01-07,-0.006055000154989784,0.0034332498142636172,0.04952688932640552,-0.005281702419175781
2020-01-08,-0.01665747522564275,-0.027444197404841875,-0.010321673202805576,-0.01605259966408529
2020-01-09,-0.0020880752088016726,-0.007190099293215188,-0.02516485111441786,-0.016264648684096536
2020-01-10,0.01406490285107556,0.035738124008026104,0.0358370170573265,0.035237411855320956
2020-01-11,-0.0013296991737240542,-0.005304822323362014,-0.01592428993077385,-0.0072269384526348944
